race_id,municipality,csd,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,magnitude,source,province,region,pop_2016
Toronto2014mayor99,Toronto,NA,Tibor,Steinberger,,188,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Don,Andrews,,1012,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Chai,Kalevar,,102,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Matthew,Crack,,366,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jonathan,Bliguin,,207,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Gary,McBean,,135,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jonathon,Glaister,,748,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Olivia,Chow,,227003,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Mike,Gallay,,570,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Ram,Narula,,156,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jack,Weenen,,52,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Robb,Johannes,,756,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Selina,Chan,,2336,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Matthew,Wong-Tam,,491,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Lee,Romanov,,271,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Erwin,Sniedzins,,105,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Rocco,Di Paola,,1557,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,D!ONNE,Renée,,323,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Russell,Saunders,,134,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jon,Karsemeyer,,232,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Monowar,Hossain,,614,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Wally,Schwauss,,97,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Michael,Gordon,,388,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Frank,Burgess,,335,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Mark,Cidade,,453,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Veerayya,Kembhavimath,,294,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,John,Tory,,395124,981054,0,1,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Morgan,Baskin,,1009,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Ashok,Sajnani,,368,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Troy,Young,,411,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Said,Aly,,800,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Christopher,Ball,,377,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jamie,Shannon,,156,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Michael,Tramov,,560,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Hïmy,Syed,,465,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Carlie,Ritch,,194,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Chinh,Huynh,,312,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Jim,Ruel,,110,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Sam,Surendran,,569,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Doug,Ford,,331006,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Leo,Gambin,,165,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Diana,Maxted,,117,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Oweka-Arac,Ongwen,,56,981054,0,0,0,M,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Toronto2014mayor99,Toronto,NA,Christina,Van Eyck,,203,981054,0,0,0,F,2014,27-Oct-14,mayor,99,1,Canadian Urban Democracy Dataset,Ontario,Ontario,NA
Vancouver1886mayor99,Vancouver,NA,Robert,Dunn,,122,281,0,0,0,M,1886,"December 13, 1886",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1886mayor99,Vancouver,NA,M. A.,McLean,,154,281,0,1,0,M,1886,"December 13, 1886",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1887mayor99,Vancouver,NA,David,Oppenheimer,,0,NA,0,1,1,M,1887,"December 12, 1887",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1888mayor99,Vancouver,NA,David,Oppenheimer,,0,NA,1,1,1,M,1888,"December 3, 1888",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1889mayor99,Vancouver,NA,William,Templeton,,434,1019,0,0,0,M,1889,"December 2, 1889",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1889mayor99,Vancouver,NA,David,Oppenheimer,,585,1019,1,1,0,M,1889,"December 2, 1889",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1890mayor99,Vancouver,NA,David,Oppenheimer,,776,960,1,1,0,M,1890,"December 1, 1890",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1890mayor99,Vancouver,NA,Gilbert S.,McConnell,,184,960,0,0,0,M,1890,"December 1, 1890",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1892mayor99,Vancouver,NA,Fred,Cope,,848,1685,0,1,0,M,1892,"January 14, 1892",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1892mayor99,Vancouver,NA,J. T.,Carroll,,837,1685,1,0,0,M,1892,"January 14, 1892",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1893mayor99,Vancouver,NA,William,Brown,,791,1723,0,0,0,M,1893,"December 10, 1893",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1893mayor99,Vancouver,NA,Fred,Cope,,932,1723,0,1,0,M,1893,"December 10, 1893",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1894mayor99,Vancouver,NA,William,Fowler,,238,1603,0,0,0,M,1894,1894_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1894mayor99,Vancouver,NA,R. A.,Anderson,,718,1603,0,1,0,M,1894,1894_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1894mayor99,Vancouver,NA,Henry,Collins,,647,1603,0,0,0,M,1894,1894_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1895mayor99,Vancouver,NA,John,McDowell,,299,985,0,0,0,M,1895,1895_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1895mayor99,Vancouver,NA,Henry,Collins,,686,985,0,1,0,M,1895,1895_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1896mayor99,Vancouver,NA,,Browing,,961,1993,0,0,0,M,1896,1896_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1896mayor99,Vancouver,NA,Henry,Collins,,1032,1993,0,1,0,M,1896,1896_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1897mayor99,Vancouver,NA,William,Templeton,,1196,2070,0,1,0,M,1897,"January 14, 1897",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1897mayor99,Vancouver,NA,J. J.,Banfield,,874,2070,0,0,0,M,1897,"January 14, 1897",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1898mayor99,Vancouver,NA,James F.,Garden,,1260,2210,0,1,0,M,1898,"January 13, 1898",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1898mayor99,Vancouver,NA,William,Templeton,,950,2210,1,0,0,M,1898,"January 13, 1898",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1899mayor99,Vancouver,NA,James F.,Garden,,0,NA,1,1,1,M,1899,"January 12, 1899",mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1900mayor99,Vancouver,NA,James F.,Garden,,1539,2884,1,1,0,M,1900,11-Jan-00,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1900mayor99,Vancouver,NA,William,Brown,,1345,2884,0,0,0,M,1900,11-Jan-00,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1901mayor99,Vancouver,NA,James,McQueen,,933,2416,0,0,0,M,1901,10-Jan-01,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1901mayor99,Vancouver,NA,Thomas,Townley,,1483,2416,0,1,0,M,1901,10-Jan-01,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1902mayor99,Vancouver,NA,Thomas F.,Neelands,,1816,3138,0,1,0,M,1902, 2-Jan-02,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1902mayor99,Vancouver,NA,T. O.,Lowaley,,1322,3138,0,0,0,M,1902, 2-Jan-02,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1903mayor99,Vancouver,NA,Thomas F.,Neelands,,0,NA,1,1,1,M,1903,1903_unknown,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1904mayor99,Vancouver,NA,James,McQueen,,125,2119,1,0,0,M,1904,14-Jan-04,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1904mayor99,Vancouver,NA,,Baufield,,573,2119,0,0,0,M,1904,14-Jan-04,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1904mayor99,Vancouver,NA,W. J.,McGuigan,,1421,2119,0,1,0,M,1904,14-Jan-04,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1905mayor99,Vancouver,NA,Frederick,Buscombe,,2294,3564,0,1,0,M,1905,12-Jan-05,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1905mayor99,Vancouver,NA,W. J.,McGuigan,,1270,3564,1,0,0,M,1905,12-Jan-05,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1906mayor99,Vancouver,NA,Frederick,Buscombe,,0,NA,1,1,1,M,1906,11-Jan-06,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1907mayor99,Vancouver,NA,Thomas F.,McGuigan,,1469,3590,0,0,0,M,1907,10-Jan-07,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1907mayor99,Vancouver,NA,Alexander,Bethune,,2121,3590,1,1,0,M,1907,10-Jan-07,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1908mayor99,Vancouver,NA,Alexander,Bethune,,0,NA,1,1,1,M,1908, 9-Jan-08,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1909mayor99,Vancouver,NA,Edward,Odlum,,1024,5288,0,0,0,M,1909,14-Jan-09,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1909mayor99,Vancouver,NA,Charles Stanford,Douglas,,2029,5288,0,1,0,M,1909,14-Jan-09,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1909mayor99,Vancouver,NA,Walter,Hepburn,,197,5288,0,0,0,M,1909,14-Jan-09,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1909mayor99,Vancouver,NA,Lewis Denison,Taylor,,1391,5288,0,0,0,M,1909,14-Jan-09,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1909mayor99,Vancouver,NA,D. M.,Stewart,,647,5288,0,0,0,M,1909,14-Jan-09,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1910mayor99,Vancouver,NA,Lewis Denison,Taylor,,3188,6103,0,1,0,M,1910,13-Jan-10,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1910mayor99,Vancouver,NA,Charles Stanford,Douglas,,2915,6103,1,0,0,M,1910,13-Jan-10,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1911mayor99,Vancouver,NA,Lewis Denison,Taylor,,4582,7481,1,1,0,M,1911,12-Jan-11,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1911mayor99,Vancouver,NA,Alexander,Morrison,,2899,7481,0,0,0,M,1911,12-Jan-11,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1912mayor99,Vancouver,NA,James,Findlay,,5727,10140,0,1,0,M,1912,11-Jan-12,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1912mayor99,Vancouver,NA,Lewis Denison,Taylor,,4413,10140,1,0,0,M,1912,11-Jan-12,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1913mayor99,Vancouver,NA,Truman S.,Baxter,Independent,0,NA,0,1,1,M,1913, 9-Jan-13,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1914mayor99,Vancouver,NA,Truman S.,Baxter,Independent,6494,11150,1,1,0,M,1914, 8-Jan-14,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1914mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,4656,11150,0,0,0,M,1914, 8-Jan-14,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1915mayor99,Vancouver,NA,Charles Stanford,Douglas,Independent,2253,12697,0,0,0,M,1915,14-Jan-15,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1915mayor99,Vancouver,NA,Joseph,Martin,Independent,2034,12697,0,0,0,M,1915,14-Jan-15,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1915mayor99,Vancouver,NA,Truman S.,Baxter,Independent,3868,12697,1,0,0,M,1915,14-Jan-15,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1915mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,4542,12697,0,1,0,M,1915,14-Jan-15,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1916mayor99,Vancouver,NA,Thomas,Kirkpatrick,Independent,2488,10254,0,0,0,M,1916,13-Jan-16,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1916mayor99,Vancouver,NA,Malcom,McBeath,Independent,3122,10254,0,1,0,M,1916,13-Jan-16,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1916mayor99,Vancouver,NA,Walter,Hepburn,Independent,1502,10254,0,0,0,M,1916,13-Jan-16,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1916mayor99,Vancouver,NA,John Duncan,McNeill,Independent,1234,10254,0,0,0,M,1916,13-Jan-16,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1916mayor99,Vancouver,NA,Joseph,Martin,Independent,1908,10254,0,0,0,M,1916,13-Jan-16,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1917mayor99,Vancouver,NA,Malcom,McBeath,Independent,0,NA,1,1,1,M,1917,11-Jan-17,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1918mayor99,Vancouver,NA,Malcom,McBeath,Independent,2228,8760,1,0,0,M,1918,10-Jan-18,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1918mayor99,Vancouver,NA,R. H.,Gale,Independent,6532,8760,0,1,0,M,1918,10-Jan-18,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1919mayor99,Vancouver,NA,R. H.,Gale,Independent,0,NA,1,1,1,M,1919, 9-Jan-19,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1920mayor99,Vancouver,NA,R. H.,Gale,Independent,6284,11011,1,1,0,M,1920, 8-Jan-20,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1920mayor99,Vancouver,NA,Thomas H.,Kirk,Independent,4727,11011,0,0,0,M,1920, 8-Jan-20,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,Charles Edward,Tisdall,Independent,3555,10428,0,1,0,M,1922,12-Jan-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,Charles Edward,Tisdall,Independent,4049,10217,1,1,0,M,1922,13-Dec-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,,Lotzkar,Independent,139,10428,0,0,0,M,1922,12-Jan-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,3795,10217,0,0,0,M,1922,13-Dec-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,1975,10428,0,0,0,M,1922,12-Jan-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,A. F.,Fawcett,Independent,48,10217,0,0,0,M,1922,13-Dec-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,,McRae,Independent,3127,10428,0,0,0,M,1922,12-Jan-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,Thomas H.,Kirk,Independent,1632,10428,0,0,0,M,1922,12-Jan-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1922mayor99,Vancouver,NA,John James,McRae,Independent,2325,10217,0,0,0,M,1922,13-Dec-22,mayor,99,2,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1923mayor99,Vancouver,NA,Richard P.,Pettipiece,Labour,2459,13746,0,0,0,M,1923,12-Dec-23,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1923mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,5617,13746,0,0,0,M,1923,12-Dec-23,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1923mayor99,Vancouver,NA,W. R.,Owen,Independent,5670,13746,0,1,0,M,1923,12-Dec-23,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1924mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,7778,14909,0,1,0,M,1924,10-Dec-24,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1924mayor99,Vancouver,NA,W. R.,Owen,Independent,7131,14909,1,0,0,M,1924,10-Dec-24,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1925mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,9859,10990,1,1,0,M,1925, 9-Dec-25,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1925mayor99,Vancouver,NA,Louis,Rubinowitz,Independent,1131,10990,0,0,0,M,1925, 9-Dec-25,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1926mayor99,Vancouver,NA,George,Worthington,Independent,4534,15932,0,0,0,M,1926, 8-Dec-26,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1926mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,11261,15932,1,1,0,M,1926, 8-Dec-26,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1926mayor99,Vancouver,NA,Louis,Rubinowitz,Independent,137,15932,0,0,0,M,1926, 8-Dec-26,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1928mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,17230,36790,1,0,0,M,1928,17-Oct-28,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1928mayor99,Vancouver,NA,Louis,Rubinowitz,Independent,236,36790,0,0,0,M,1928,17-Oct-28,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1928mayor99,Vancouver,NA,W. H.,Malkin,Independent,19324,36790,0,1,0,M,1928,17-Oct-28,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1930mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,22797,40515,0,1,0,M,1930,10-Dec-30,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1930mayor99,Vancouver,NA,,Malkin,Independent,17568,40515,1,0,0,M,1930,10-Dec-30,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1932mayor99,Vancouver,NA,,Bennett,Independent,3225,36684,0,0,0,M,1932,14-Dec-32,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1932mayor99,Vancouver,NA,,Crone,Independent,10209,36684,0,0,0,M,1932,14-Dec-32,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1932mayor99,Vancouver,NA,,Fletcher,Independent,8326,36684,0,0,0,M,1932,14-Dec-32,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1932mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,14924,36684,1,1,0,M,1932,14-Dec-32,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1934mayor99,Vancouver,NA,Gerald Grattan,McGeer,Independent,34521,43499,0,1,0,M,1934,12-Dec-34,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1934mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,8978,43499,1,0,0,M,1934,12-Dec-34,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1936mayor99,Vancouver,NA,Lewis Drummond,McDonald,Independent,12363,38548,0,0,0,M,1936, 9-Dec-36,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1936mayor99,Vancouver,NA,Lewis Denison,Taylor,Independent,3994,38548,0,0,0,M,1936, 9-Dec-36,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1936mayor99,Vancouver,NA,Charles E.,Thompson,Independent,6150,38548,0,0,0,M,1936, 9-Dec-36,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1936mayor99,Vancouver,NA,George Clarke,Miller,Independent,16041,38548,0,1,0,M,1936, 9-Dec-36,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1938mayor99,Vancouver,NA,Dr. A.F.,Barton,LPP,778,42352,0,0,0,M,1938,14-Dec-38,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1938mayor99,Vancouver,NA,Lyle J.,Telford,Independent,17004,42352,0,1,0,M,1938,14-Dec-38,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
Vancouver1938mayor99,Vancouver,NA,Col. Nelson,Spencer,Independent,8388,42352,0,0,0,M,1938,14-Dec-38,mayor,99,1,Canadian Urban Democracy Dataset,British Columbia,West,NA
