mun_c,mun_n,reg_c,reg_n,arr_c,arr_n,poste_c,type_poste_c,type_poste_d,nom,prenom,sexe,sortant,parti_n,nb_electeurs_maire,nb_votes_candidat,nb_votes_rejetes,statut_candidat_d
13045,Auclair,1,Bas-Saint-Laurent,,,6,C,Conseiller,DESLAURIERS,VALENTIN,m,NONSO,,378,208,5,Élu
13045,Auclair,1,Bas-Saint-Laurent,,,6,C,Conseiller,Rousseau,Cédérick,m,SORTA,,378,62,5,Non élu
30055,Audet,5,Estrie,,,0,M,Maire,Bilodeau,Guylaine,f,NONSO,,568,239,9,Élu
30055,Audet,5,Estrie,,,0,M,Maire,Vallerand,Steve,m,NONSO,,568,139,9,Non élu
30055,Audet,5,Estrie,,,1,C,Conseiller,Dubois,Suzanne,f,NONSO,,568,0,0,Élu sans opposition
30055,Audet,5,Estrie,,,2,C,Conseiller,Bélanger,Marthe,f,SORTA,,568,0,0,Élu sans opposition
30055,Audet,5,Estrie,,,3,C,Conseiller,Grondin,Jean-Marc,m,SORTA,,568,0,0,Élu sans opposition
30055,Audet,5,Estrie,,,4,C,Conseiller,Grégoire,Nathalie,f,SORTA,,568,0,0,Élu sans opposition
30055,Audet,5,Estrie,,,5,C,Conseiller,Provencher,Danielle,f,NONSO,,568,0,0,Élu sans opposition
30055,Audet,5,Estrie,,,6,C,Conseiller,Nadeau,Jean-Yves,m,NONSO,,568,0,0,Élu sans opposition
83090,Aumond,7,Outaouais,,,0,M,Maire,Charron,Denis,m,SORTA,,698,220,4,Élu
83090,Aumond,7,Outaouais,,,0,M,Maire,Gagné,Serge,m,NONSO,,698,32,4,Non élu
83090,Aumond,7,Outaouais,,,0,M,Maire,Langevin,Mario,m,NONSO,,698,199,4,Non élu
83090,Aumond,7,Outaouais,,,0,M,Maire,Lefebvre,Jean-Pierre,m,NONSO,,698,33,4,Non élu
83090,Aumond,7,Outaouais,,,1,C,Conseiller,Lacroix,Dorcy,m,NONSO,,698,61,11,Non élu
83090,Aumond,7,Outaouais,,,1,C,Conseiller,Moreau,Alphée,m,NONSO,,698,241,11,Élu
83090,Aumond,7,Outaouais,,,1,C,Conseiller,Savard,Christina,f,SORTA,,698,175,11,Non élu
83090,Aumond,7,Outaouais,,,2,C,Conseiller,Emard,Mylène,f,NONSO,,698,235,12,Non élu
83090,Aumond,7,Outaouais,,,2,C,Conseiller,Robitaille,Michel,m,NONSO,,698,241,12,Élu
83090,Aumond,7,Outaouais,,,3,C,Conseiller,Lafond,Aline,f,NONSO,,698,104,14,Non élu
83090,Aumond,7,Outaouais,,,3,C,Conseiller,Lafrenière,Alexandre,m,NONSO,,698,191,14,Élu
83090,Aumond,7,Outaouais,,,3,C,Conseiller,L'Écuyer,André,m,SORTA,,698,178,14,Non élu
83090,Aumond,7,Outaouais,,,4,C,Conseiller,Piché,Robert,m,NONSO,,698,0,0,Élu sans opposition
83090,Aumond,7,Outaouais,,,5,C,Conseiller,Darby St-Marseille,Dorothy,f,SORTA,,698,263,12,Élu
83090,Aumond,7,Outaouais,,,5,C,Conseiller,O'Donnell,Susan,f,NONSO,,698,213,12,Non élu
83090,Aumond,7,Outaouais,,,6,C,Conseiller,Gauthier,Richard,m,NONSO,,698,104,12,Non élu
83090,Aumond,7,Outaouais,,,6,C,Conseiller,Giasson,Jean,m,NONSO,,698,187,12,Élu
83090,Aumond,7,Outaouais,,,6,C,Conseiller,St-Amand,Zoée,f,NONSO,,698,185,12,Non élu
45085,Austin,5,Estrie,,,0,M,Maire,Maillé,Lisette,f,SORTA,,1522,0,0,Élu sans opposition
45085,Austin,5,Estrie,,,1,C,Conseiller,Dingman,Victor,m,NONSO,,1522,388,46,Élu
45085,Austin,5,Estrie,,,1,C,Conseiller,Fortin,René,m,NONSO,,1522,361,46,Non élu
45085,Austin,5,Estrie,,,2,C,Conseiller,Carrier,André G.,m,SORTA,,1522,0,0,Élu sans opposition
45085,Austin,5,Estrie,,,3,C,Conseiller,Duff,Jean-Claude,m,SORTA,,1522,0,0,Élu sans opposition
45085,Austin,5,Estrie,,,4,C,Conseiller,Gagnon,Marc D.,m,NONSO,,1522,426,37,Élu
45085,Austin,5,Estrie,,,4,C,Conseiller,Guilbault,Paul-Émile,m,NONSO,,1522,333,37,Non élu
45085,Austin,5,Estrie,,,5,C,Conseiller,Ranger,Jean,m,NONSO,,1522,0,0,Élu sans opposition
45085,Austin,5,Estrie,,,6,C,Conseiller,Benoit,Robert,m,SORTA,,1522,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,0,M,Maire,Cloutier,Marcel,m,NONSO,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Auger,Angèle,f,SORTA,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Boucher,Alain,m,SORTA,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Lafrenière,Jacques,m,NONSO,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Desaulniers,Ghislain,m,SORTA,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Plante,Serge,m,SORTA,,0,0,0,Élu sans opposition
87050,Authier,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Ayotte,Nathalie,f,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,0,M,Maire,Gagnon,Alain,m,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Hélie,Cécile,f,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Gagnon,Lorrie,f,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Labranche,Andrée,f,NONSO,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Bédard,Carolle,f,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Dubé,Noëlla,f,SORTA,,0,0,0,Élu sans opposition
87100,Authier-Nord,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Bruneau,Steve,m,NONSO,,0,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,0,M,Maire,Van Zuiden,Alec,m,SORTA,,901,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,1,C,Conseiller,Proulx,Patrick,m,SORTA,,901,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,2,C,Conseiller,Britton,Paul,m,NONSO,,901,69,5,Non élu
45035,Ayer's Cliff,5,Estrie,,,2,C,Conseiller,Lacoste,Robert,m,NONSO,,901,179,5,Élu
45035,Ayer's Cliff,5,Estrie,,,3,C,Conseiller,McHarg,Peter,m,SORTA,,901,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,4,C,Conseiller,Savoie,Christian,m,NONSO,,901,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,5,C,Conseiller,Batrie,John,m,SORTA,,901,0,0,Élu sans opposition
45035,Ayer's Cliff,5,Estrie,,,6,C,Conseiller,Coulombe,France,f,SORTA,,901,0,0,Élu sans opposition
96020,Baie-Comeau,9,Côte-Nord,,,0,M,Maire,Joncas,Paul,m,NONSO,,17477,3738,147,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,0,M,Maire,Martel,Claude,m,NONSO,,17477,4730,147,Élu
96020,Baie-Comeau,9,Côte-Nord,,,1,C,Conseiller,Langlois,Sébastien,m,NONSO,,17477,574,16,Élu
96020,Baie-Comeau,9,Côte-Nord,,,1,C,Conseiller,Larouche,Alain,m,SORTA,,17477,567,16,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,2,C,Conseiller,Giguère,André,m,NONSO,,17477,207,19,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,2,C,Conseiller,Girard,Réjean,m,NONSO,,17477,391,19,Élu
96020,Baie-Comeau,9,Côte-Nord,,,2,C,Conseiller,Truchon,Michel,m,NONSO,,17477,389,19,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,3,C,Conseiller,Arsenault,Denise,f,SORTA,,17477,502,18,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,3,C,Conseiller,Charest,Alain,m,NONSO,,17477,603,18,Élu
96020,Baie-Comeau,9,Côte-Nord,,,4,C,Conseiller,Boudreau,Michel,m,NONSO,,17477,245,30,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,4,C,Conseiller,Deschênes,Carole,f,SORTA,,17477,658,30,Élu
96020,Baie-Comeau,9,Côte-Nord,,,4,C,Conseiller,Deschênes,Mario,m,NONSO,,17477,188,30,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,5,C,Conseiller,Otis,Karine,f,NONSO,,17477,842,8,Élu
96020,Baie-Comeau,9,Côte-Nord,,,5,C,Conseiller,Veillette,André,m,SORTA,,17477,359,8,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,6,C,Conseiller,Morin,Florent,m,NONSO,,17477,470,20,Non élu
96020,Baie-Comeau,9,Côte-Nord,,,6,C,Conseiller,Thibault,Léa,f,SORTA,,17477,606,20,Élu
96020,Baie-Comeau,9,Côte-Nord,,,7,C,Conseiller,Savoie Jourdain,Reina,f,SORTA,,17477,0,0,Élu sans opposition
96020,Baie-Comeau,9,Côte-Nord,,,8,C,Conseiller,Boudreau,Yvon,m,NONSO,,17477,532,8,Élu
96020,Baie-Comeau,9,Côte-Nord,,,8,C,Conseiller,Deschênes,Régis,m,SORTA,,17477,358,8,Non élu
66112,Baie-D'Urfé,6,Montréal,,,0,M,Maire,Lorrain,Jacques,m,NONSO,,2765,377,20,Non élu
66112,Baie-D'Urfé,6,Montréal,,,0,M,Maire,Tutino,Maria,f,SORTA,,2765,1147,20,Élu
66112,Baie-D'Urfé,6,Montréal,,,0,M,Maire,Williamson,James,m,NONSO,,2765,0,20,Désistement
66112,Baie-D'Urfé,6,Montréal,,,1,C,Conseiller,Ionata,Gaetano (Gaets),m,NONSO,,2765,0,100,Désistement
66112,Baie-D'Urfé,6,Montréal,,,1,C,Conseiller,Phelps,Lynda,f,SORTA,,2765,1151,100,Élu
66112,Baie-D'Urfé,6,Montréal,,,1,C,Conseiller,Popa Rosu,Adrian,m,NONSO,,2765,294,100,Non élu
66112,Baie-D'Urfé,6,Montréal,,,2,C,Conseiller,Cryer,Ron,m,NONSO,,2765,426,35,Non élu
66112,Baie-D'Urfé,6,Montréal,,,2,C,Conseiller,Habrich,Alexander (Alex),m,NONSO,,2765,272,35,Non élu
66112,Baie-D'Urfé,6,Montréal,,,2,C,Conseiller,Manning,Brian,m,NONSO,,2765,551,35,Élu
66112,Baie-D'Urfé,6,Montréal,,,2,C,Conseiller,Proulx,Viviane,f,NONSO,,2765,260,35,Non élu
66112,Baie-D'Urfé,6,Montréal,,,3,C,Conseiller,Beauchamp,Michel,m,NONSO,,2765,0,0,Désistement
66112,Baie-D'Urfé,6,Montréal,,,3,C,Conseiller,Ryan,Janet,f,SORTA,,2765,0,0,Élu sans opposition
66112,Baie-D'Urfé,6,Montréal,,,4,C,Conseiller,Beauchamp,Michel,m,NONSO,,2765,700,72,Élu
66112,Baie-D'Urfé,6,Montréal,,,4,C,Conseiller,Belvedere,Wayne,m,SORTA,,2765,551,72,Non élu
66112,Baie-D'Urfé,6,Montréal,,,4,C,Conseiller,Di Mauro,Gaetano,m,NONSO,,2765,223,72,Non élu
66112,Baie-D'Urfé,6,Montréal,,,5,C,Conseiller,Colomb,Chuck,m,SORTA,,2765,0,0,Élu sans opposition
66112,Baie-D'Urfé,6,Montréal,,,5,C,Conseiller,Williamson,Elizabeth (Betsy),f,NONSO,,2765,0,0,Désistement
66112,Baie-D'Urfé,6,Montréal,,,6,C,Conseiller,Brown,Tony,m,NONSO,,2765,710,83,Non élu
66112,Baie-D'Urfé,6,Montréal,,,6,C,Conseiller,Fletcher,Peter,m,SORTA,,2765,753,83,Élu
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,0,M,Maire,Santerre,Denis,m,SORTA,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,1,C,Conseiller,Fillion,Claudie,f,SORTA,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,2,C,Conseiller,Fortin,Dany,m,NONSO,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,3,C,Conseiller,Ouellet,Damien,m,SORTA,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,4,C,Conseiller,Lamarre,Véronique,f,NONSO,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,5,C,Conseiller,Tanguay,Jean-Pierre Junior,m,NONSO,,0,0,0,Élu sans opposition
8080,Baie-des-Sables,1,Bas-Saint-Laurent,,,6,C,Conseiller,Bouffard,Sylvie,f,SORTA,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,0,M,Maire,Lefebvre,Claude,m,NONSO,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,1,C,Conseiller,Beaudoin,Lina,f,SORTA,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,2,C,Conseiller,Benoit,Michel,m,SORTA,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,3,C,Conseiller,Trottier,Marcelle,f,SORTA,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,4,C,Conseiller,Chassé,Michel,m,NONSO,,0,0,0,Désistement
50100,Baie-du-Febvre,17,Centre-du-Québec,,,4,C,Conseiller,Talbot,Lucie,f,NONSO,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,5,C,Conseiller,Gouin,François,m,NONSO,,0,0,0,Élu sans opposition
50100,Baie-du-Febvre,17,Centre-du-Québec,,,6,C,Conseiller,Salois,Dominic,m,NONSO,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,0,M,Maire,Gagnon,Frédérick,m,NONSO,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,0,M,Maire,Magnan,Alain,m,NONSO,,0,0,0,Désistement
98035,Baie-Johan-Beetz,9,Côte-Nord,,,1,C,Conseiller,Tanguay,Clément,m,SORTA,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,2,C,Conseiller,Proulx,Serge,m,SORTA,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,3,C,Conseiller,Devost,Jacques,m,SORTA,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,4,C,Conseiller,Tanguay,Anne-Marie,f,SORTA,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,5,C,Conseiller,Bourque,Luc,m,SORTA,,0,0,0,Élu sans opposition
98035,Baie-Johan-Beetz,9,Côte-Nord,,,6,C,Conseiller,Lavoie,Julie,f,NONSO,,0,0,0,Élu sans opposition
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,0,M,Maire,Fortin,Jean,m,SORTA,,6030,2036,37,Élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,0,M,Maire,Tremblay,Josette,f,NONSO,,6030,1648,37,Non élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,1,C,Conseiller,Lamy,Thérèse,f,SORTA,,6030,0,0,Élu sans opposition
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,2,C,Conseiller,Gaudreault,Gilbert,m,SORTA,,6030,0,0,Élu sans opposition
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,3,C,Conseiller,Fortin,Luc,m,NONSO,,6030,126,19,Non élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,3,C,Conseiller,Goudreau,Luc A.,m,NONSO,,6030,381,19,Élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,4,C,Conseiller,Simard,Guy,m,NONSO,,6030,317,14,Non élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,4,C,Conseiller,Simard,Olivier,m,SORTA,,6030,378,14,Élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,5,C,Conseiller,Duchesne,Gaston,m,SORTA,,6030,0,0,Élu sans opposition
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,6,C,Conseiller,Perron,Sébastien,m,NONSO,,6030,309,11,Élu
16013,Baie-Saint-Paul,3,Capitale-Nationale,,,6,C,Conseiller,Tremblay,Mario,m,SORTA,,6030,308,11,Non élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,0,M,Maire,Kenny,Donald,m,NONSO,,211,112,0,Élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,0,M,Maire,Martin,Jacques,m,NONSO,,211,65,0,Non élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,1,C,Conseiller,Harvey,Nancy,f,NONSO,,211,0,0,Élu sans opposition
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,2,C,Conseiller,Guérin,Carmen,f,NONSO,,211,0,0,Élu sans opposition
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,3,C,Conseiller,Perron,Diane,f,SORTA,,211,0,0,Élu sans opposition
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,4,C,Conseiller,Poitras,Guillaume,m,SORTA,,211,144,1,Élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,4,C,Conseiller,Savard,Valérie,f,NONSO,,211,32,1,Non élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,5,C,Conseiller,Boulianne,André,m,SORTA,,211,36,1,Non élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,5,C,Conseiller,Fortin,Lionel,m,NONSO,,211,140,1,Élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,6,C,Conseiller,Gauthier,Angèle,f,NONSO,,211,35,1,Non élu
15065,Baie-Sainte-Catherine,3,Capitale-Nationale,,,6,C,Conseiller,Poitras,Yvan,m,SORTA,,211,141,1,Élu
96005,Baie-Trinité,9,Côte-Nord,,,0,M,Maire,Jourdain,Johanne,f,NONSO,,681,147,10,Non élu
96005,Baie-Trinité,9,Côte-Nord,,,0,M,Maire,Lejeune,Denis,m,SORTA,,681,251,10,Élu
96005,Baie-Trinité,9,Côte-Nord,,,1,C,Conseiller,Thibeault,Donald,m,SORTA,,681,0,0,Élu sans opposition
96005,Baie-Trinité,9,Côte-Nord,,,2,C,Conseiller,D'Amours,Victor,m,SORTA,,681,270,10,Élu
96005,Baie-Trinité,9,Côte-Nord,,,2,C,Conseiller,Stecy,Martens,f,NONSO,,681,129,10,Non élu
96005,Baie-Trinité,9,Côte-Nord,,,3,C,Conseiller,Champagne,Joe,m,NONSO,,681,153,7,Non élu
96005,Baie-Trinité,9,Côte-Nord,,,3,C,Conseiller,Dumas,Madeleine,f,NONSO,,681,247,7,Élu
96005,Baie-Trinité,9,Côte-Nord,,,4,C,Conseiller,Gagnon,Georges,m,SORTA,,681,229,21,Élu
96005,Baie-Trinité,9,Côte-Nord,,,4,C,Conseiller,Jourdain,Carole,f,NONSO,,681,164,21,Non élu
96005,Baie-Trinité,9,Côte-Nord,,,5,C,Conseiller,Chouinard,Yvan,m,SORTA,,681,240,11,Élu
96005,Baie-Trinité,9,Côte-Nord,,,5,C,Conseiller,Grenier,Sylvie,f,NONSO,,681,160,11,Non élu
96005,Baie-Trinité,9,Côte-Nord,,,6,C,Conseiller,Larouche,Line,f,SORTA,,681,229,9,Élu
96005,Baie-Trinité,9,Côte-Nord,,,6,C,Conseiller,Lelièvre,Denise,f,NONSO,,681,170,9,Non élu
78050,Barkmere,15,Laurentides,,,0,M,Maire,Trépanier,Luc,m,SORTA,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,1,C,Conseiller,Fredette,Marc,m,SORTA,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,2,C,Conseiller,Lloyd,Stephen,m,SORTA,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,3,C,Conseiller,Raymond,Chantal,f,NONSO,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,4,C,Conseiller,Kalil,Timothy,m,NONSO,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,5,C,Conseiller,MacNab,Bruce,m,SORTA,Equipe Trépanier,0,0,0,Élu sans opposition
78050,Barkmere,15,Laurentides,,,6,C,Conseiller,Chadwick,Michael Jake,m,SORTA,Equipe Trépanier,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,0,M,Maire,Piszar,Johnny,m,NONSO,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,1,C,Conseiller,Breault,Ginette,f,NONSO,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,2,C,Conseiller,Przytyk,Ziv,m,NONSO,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,3,C,Conseiller,Ashby,Virginie,f,NONSO,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,4,C,Conseiller,Vigneau,Normand,m,NONSO,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,5,C,Conseiller,Grenier,Julie,f,SORTA,,0,0,0,Élu sans opposition
44045,Barnston-Ouest,5,Estrie,,,6,C,Conseiller,Leblond,Ghislaine,f,NONSO,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,0,M,Maire,Pelchat,Lionel,m,SORTA,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Alain,Gaétan,m,SORTA,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Hardy,Marc,m,SORTA,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Guillemette,Jean,m,NONSO,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Habel,Nancy,f,SORTA,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Auger,Michel,m,SORTA,,0,0,0,Élu sans opposition
88022,Barraute,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Leclerc,Michel,m,SORTA,,0,0,0,Élu sans opposition
37210,Batiscan,4,Mauricie,,,0,M,Maire,Auclair,Sonya,f,NONSO,,909,365,13,Élu
37210,Batiscan,4,Mauricie,,,0,M,Maire,Fortin,Christian,m,SORTA,,909,317,13,Non élu
37210,Batiscan,4,Mauricie,,,1,C,Conseiller,Rivard Desbiens,Henriette,f,SORTA,,909,0,0,Élu sans opposition
37210,Batiscan,4,Mauricie,,,2,C,Conseiller,Drouin,Monique,f,SORTA,,909,0,0,Élu sans opposition
37210,Batiscan,4,Mauricie,,,3,C,Conseiller,Paquin,Ledy,m,NONSO,,909,317,24,Non élu
37210,Batiscan,4,Mauricie,,,3,C,Conseiller,Robitaille,André,m,SORTA,,909,353,24,Élu
37210,Batiscan,4,Mauricie,,,4,C,Conseiller,Gagnon,Yves,m,SORTA,,909,0,0,Élu sans opposition
37210,Batiscan,4,Mauricie,,,5,C,Conseiller,Chateauneuf,Pierre,m,NONSO,,909,329,19,Non élu
37210,Batiscan,4,Mauricie,,,5,C,Conseiller,Leclair,Éric,m,NONSO,,909,341,19,Élu
37210,Batiscan,4,Mauricie,,,6,C,Conseiller,Leduc Proteau,Solange,f,SORTA,,909,351,16,Élu
37210,Batiscan,4,Mauricie,,,6,C,Conseiller,Thiffault,Denis,m,NONSO,,909,327,16,Non élu
66107,Beaconsfield,6,Montréal,,,0,M,Maire,Bonnell,James,m,NONSO,,13957,668,79,Non élu
66107,Beaconsfield,6,Montréal,,,0,M,Maire,Bourelle,George,m,NONSO,,13957,2824,79,Élu
66107,Beaconsfield,6,Montréal,,,0,M,Maire,Labene,Hela,f,NONSO,,13957,438,79,Non élu
66107,Beaconsfield,6,Montréal,,,0,M,Maire,Massad,Rhonda,f,NONSO,,13957,2565,79,Non élu
66107,Beaconsfield,6,Montréal,,,1,C,Conseiller,Legler,Karl-Heinz,m,NONSO,,13957,469,19,Non élu
66107,Beaconsfield,6,Montréal,,,1,C,Conseiller,Pelletier,David,m,NONSO,,13957,655,19,Élu
66107,Beaconsfield,6,Montréal,,,2,C,Conseiller,Belair,Ron,m,NONSO,,13957,282,25,Non élu
66107,Beaconsfield,6,Montréal,,,2,C,Conseiller,Chabot,Marc,m,NONSO,,13957,189,25,Non élu
66107,Beaconsfield,6,Montréal,,,2,C,Conseiller,Messier,Karen,f,NONSO,,13957,671,25,Élu
66107,Beaconsfield,6,Montréal,,,3,C,Conseiller,Perron,Gilles,m,NONSO,,13957,452,11,Non élu
66107,Beaconsfield,6,Montréal,,,3,C,Conseiller,Staddon,Wade,m,SORTA,,13957,483,11,Élu
66107,Beaconsfield,6,Montréal,,,3,C,Conseiller,Wallace,Maureen,f,NONSO,,13957,0,11,Désistement
66107,Beaconsfield,6,Montréal,,,4,C,Conseiller,Demers,Pierre,m,SORTA,,13957,795,21,Élu
66107,Beaconsfield,6,Montréal,,,4,C,Conseiller,Zolla,Joseph,m,NONSO,,13957,110,21,Non élu
66107,Beaconsfield,6,Montréal,,,5,C,Conseiller,Baird,Roy,m,SORTA,,13957,380,10,Non élu
66107,Beaconsfield,6,Montréal,,,5,C,Conseiller,Granato,Claudia,f,NONSO,,13957,110,10,Non élu
66107,Beaconsfield,6,Montréal,,,5,C,Conseiller,Moss,Roger,m,NONSO,,13957,438,10,Élu
66107,Beaconsfield,6,Montréal,,,5,C,Conseiller,Ortuso,Françoise,f,NONSO,,13957,109,10,Non élu
66107,Beaconsfield,6,Montréal,,,5,C,Conseiller,Stienstra,Greg,m,NONSO,,13957,210,10,Non élu
66107,Beaconsfield,6,Montréal,,,6,C,Conseiller,Alexopoulos,Peggy,f,NONSO,,13957,795,27,Élu
66107,Beaconsfield,6,Montréal,,,6,C,Conseiller,Whelan,Karen-Ann,f,NONSO,,13957,311,27,Non élu
85020,Béarn,8,Abitibi-Témiscamingue,,,0,M,Maire,Lalonde,Luc,m,SORTA,,0,0,0,Élu sans opposition
85020,Béarn,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Lepage,Yvonne,f,SORTA,,0,0,0,Élu sans opposition
85020,Béarn,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Beauregard,Yannick,m,NONSO,,0,55,0,Non élu
85020,Béarn,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Bernard,Jackie,f,NONSO,,0,159,0,Élu
85020,Béarn,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Bernard,"Jean-Pierre ""Gazouille""",m,NONSO,,0,0,0,Désistement
85020,Béarn,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Desjardins,André,m,NONSO,,0,90,0,Non élu
85020,Béarn,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Gagné,Yvon,m,SORTA,,0,0,0,Élu sans opposition
